Name,AVG - Sterne,Zahl der Kommentaren,Adresse,Sterne,Kommentare,Datum,Likes
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,4,"(Translated by Google) I can only report on the outpatient radiological area of ​​the X-ray practice ""Am Marstall"". I was here for an MRI in 2020.

Positive:

- Nice personel
- No question remains unanswered
- Corona protective measures good
- Treatment was good

Negative:

- Longer waiting time, although there were few patients. But I've already seen worse.
- The idea that you can only get in through the back entrance is not bad, but not very useful if people gather at the main entrance and the way from the main entrance to the reception is shorter than from the back entrance. But I don't know all the reasons either.

Conclusion: Everything so far great for the radiological area. The negative points are more of a constructive criticism.

(Original)
Ich kann hier nur von dem ambulanten radiologischen Bereich der Röntgenpraxis ""Am Marstall"" berichten. Ich war im Jahr 2020 wegen einem MRT hier.

Positiv:

- Nettes Personal
- Keine Frage bleibt offen
- Corona Schutzmaßnahmen gut
- Behandlung war gut

Negativ:

- Längere Wartezeit, obwohl wenig Patienten da waren. Da habe ich aber schon schlimmeres erlebt.
- Die Idee, dass man nur durch den Hintereingang rein kommt, ist nicht schlecht, jedoch nicht sehr sinnvoll, wenn am Haupteingang Menschen sich sammeln und auch der Weg vom Haupteingang kürzer zur Rezeption ist, als von dem Hintereingang. Aber da kenne ich auch nicht alle Gründe.

Fazit: Für den radiologischen Bereich alles soweit prima. Die negativen Punkte sind eher kontruktive Kritik.",a week ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,1,"(Translated by Google) I had a bad hangover and my mother took me to the hospital because I was worried that I might have alcohol poisoning. The nurse responsible only said, after my statements, that I was ridiculous and actually shouldn't go to the hospital because of it. It felt like I was dying there and couldn't form any clear thoughts, apart from the nausea.

Even if she was right, I find the language a bit insensitive, because you don't come to the hospital without a reason.

(Original)
Ich hatte einen üblen Kater und meine Mutter hat mich ins Krankenhaus gebracht, aus Sorge, dass ich eine Alkoholvergiftung haben könnte. Die zuständige Krankenschwester meinte nur, nach meinen Ausführungen, dass ich lächerlich sei und eigentlich auch nicht ins Krankenhaus dürfte deswegen. Dabei lag ich dort gefühlt am sterben und konnte keinen klaren Gedanken mehr bilden, abgesehen von der Übelkeit.

Selbst wenn sie recht gehabt hätte, dann finde ich die Ausdrucksweise doch etwas unsensibel, denn man kommt ja nicht ohne Grund ins Krankenhaus.",2 weeks ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) I was in Ward 2B for five days and felt in perfect hands in this hospital. Friendliness from admission to discharge. Food tasted good. I found the premises to be clean. The medical examinations were explained to me in an understandable way by the doctors in the emergency room and the attending senior physicians. But the hammer is the nursing staff. Nowadays it is almost unbelievable that so many friendly staff work in a company. Dear 2B nursing staff, you are the best! THANK YOU!
I can only hope that your hospital management will appreciate your work and your kindness. For me the figurehead of the hospital. Big compliment.

(Original)
Ich war fünf Tage auf Station 2B und habe mich in diesem Krankenhaus perfekt aufgehoben gefühlt. Freundlichkeit von der Aufnahme bis zur Entlassung. Essen hat gut geschmeckt. Die Räumlichkeiten habe ich als sauber empfunden. Die medizinischen Untersuchungen wurden mir von den Ärzten in der Notaufnahme und von den behandelnden Oberärzten verständlich erklärt. Der Hammer ist aber das Pflegepersonal. In der heutigen Zeit fast unglaublich, dass so viel freundliches Personal in einem Unternehmen arbeitet. Liebes Pflegepersonal der 2B, Ihr seid die Besten! D A N K E!
Ich kann nur hoffen, dass Ihre Krankenhausleitung Ihre Arbeit, Ihre Freundlichkeit zu schätzen weiß. Für mich das Aushängeschild des Krankenhauses. Großes Kompliment.",5 months ago,4
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) I would like to thank the team of the Clementinenhaus very, very much! I'm really, really enthusiastic and extremely positive about it. I was there for 5 days and lay on both the 4 and 1C and Corona stations. I didn't think there should be a hospital at all! A super committed, motivated, positive, warm and happy team with doctors who took their time and explained and where you had to feel understood and in good hands. Yes, privately insured and therefore particularly beautiful rooms and comfort and various amenities. My respect and thanks go to all employees of the house, and I would particularly like to mention the Corona station. Top-top performance, hats off! I couldn't. These people who risk their own lives to save other people.
I am grateful that there are still such hospitals in the immediate vicinity. Thank you very much for this ""good"" time!

(Original)
Ich möchte mich hiermit ganz, ganz herzlich beim Team des Clementinenhauses bedanken ! Ich bin wirklich sehr, sehr begeistert und ausgesprochen positiv angetan. Ich war dort für 5 Tage und habe sowohl auf der 4 als auch auf der 1C und der Corona Station gelegen. Ich hätte nicht gedacht, dass es soll ein Krankenhaus überhaupt noch gibt ! Ein super engagiertes, motiviertes, positives, herzliches und fröhliches Team mit Ärzten, die sich Zeit genommen und erklärt haben und wo man sich verstanden und gut aufgehoben fühlen mußte. Ja, privat versichert und daher besonders schöne Zimmer und Komfort und diverese Annehmlichkeiten. Meine Hochachtung und Dank gilt allen Mitarbeitern des Hauses wobei ich besonders die Corona-Station erwähnen möchte. Top-Top Leistung,  Hut ab ! Ich könnte es nicht. Diese Menschen, die ihr eigenes Leben aufs Spiel setzen, um anderen Menschen zu retten.
Ich bin dankbar, dass es noch solche Krankenhäuser in unmittelbarer Nähe gibt. Herzlichen Dank für diese ""gute"" Zeit !",a month ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) The good reputation was confirmed during my stay.
You feel very good
""Treated"" and is courteously cared for by the respective care team.
I thank you again

(Original)
Der gute Ruf hat sich während meines Aufenthaltes bestätigt.
Man fühlt sich sehr gut
"" behandelt"" und wird vom jeweiligen Pflegeteam zuvorkommend umsorgt.
Ich danke nochmals",2 weeks ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) TOP TOP TOP⭐⭐⭐⭐⭐
I was now on ward 2b for 2 days and I can only say positive things. Great doctors, great nurses all work on a very human basis and take a lot of time. Friendliness is all ☝
The food was also great, even there the patients are catered for. And there is nothing bad about the cleanliness, great rooms without defects or the like. Should I have to visit a hospital again, then only that! Thanks again to the whole team, keep up the good work you guys are

(Original)
TOP TOP TOP⭐⭐⭐⭐⭐
Ich war jetzt 2 Tage auf der Station 2b und ich kann nur positives sagen. Super Ärzte,super Schwestern alle arbeiten auf einer sehr menschlichen Basis und nehmen sich sehr viel zeit. Freundlichkeit steht ganz ☝
Essen war auch super,selbst da wird auf die Patienten eingegangen.Und über die Sauberkeit gibt es auch nichts schlechtes Zusagen,top Zimmer ohne Mängel oder ähnliches. Sollte ich nochmal ein Krankenhaus besuchen müssen, dann nur noch das!Danke nochmal an das ganze Team,macht weiter so ihr seid spitze",4 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,4,"(Translated by Google) I've been in the clementine house two times in quick succession, both times I was well looked after. Staff, also the male nursing staff, friendly, always nice and helpful, both in the emergency room and on wards 1A and 3A. The doctors were nice and take your time. You can recommend the KH.

(Original)
Ich lag schon zwei mal kurz hintereinander im Clementinenhaus, beide Male kümmerte man sich gut um mich .Personal, auch das männliche pflege Personal, freundlich immer nett und hilfsbereit ,sowohl in der Notaufnahme, als auch auf den Stationen  1A und 3A .Die Ärzte nett und nehmen sich Zeit .Man kann das KH weiter empfehlen.",5 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) A big thank you to the entire team at the Clementinenhaus.
It was positive madness!
From ...
The registration or reception via the anesthetic talk for the Covid test after admission .... operation .... follow-up treatment ....
Wow....
So much friendliness !!!!
Very competent advice from doctors and the nursing staff !!!
I was in ward 2a from 02/02/2021 to 02/06/2021.
Always felt well cared for.
And the decisive factor for the well-being was certainly the nursing staff .. Always friendly ... happy to have a joke on the go.
Thank-you.
When I was eating, I was just missing a little fresh raw vegetables.
So all around very recommendable!

(Original)
Ein herzliches Dankeschön an das komplette Team des Clementinenhaus.
Es war der positive Wahnsinn!!!
Von ...
Der Anmeldung bzw dem Empfang über das Narkosegespräch zum Covid Test danach Aufnahme.... Operation.... Nachbehandlung....
Wow....
So viel Freundlichkeit!!!!
Sehr kompetente Beratung durch Ärzte und das Pflegepersonal!!!
Ich war vom 02.02.2021 bis zum 06.02.2021 auf Station 2 a.
Fühlte mich stets gut umsorgt.
Und ausschlaggebend für das Wohlfühlen war sicherlich das Pflegepersonal.. Immer freundlich... gerne mit einem Späßchen unterwegs.
Dankeschön.
Beim Essen fehlte mir lediglich ein wenig frisches Gemüse als Rohkost.
Also rundherum sehr zu empfehlen!!!",a month ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) After an ablation in the clementine house, I can also only report good things.
The cardiac catheter team, led by Professor Klein, relieved me of my fear with routine competence and friendliness, and the procedure went off without any problems.
After that, I was on the ward for 48 hours and there, too, I only met friendly and competent doctors, nurses and nurses who have not forgotten humanity.
The rooms are bright and clean, there is WiFi for patients and the food is, for hospital standards, very good. The food service, the so-called hostesses, keep asking for requests and the menus can also be customized.
Nobody likes to be in the hospital, but if they have to, it should be the same.
Many thanks to the cardiac catheter unit and the team at Station 1C.

(Original)
Nach einer Ablation im Clementinenhaus kann ich ebenfalls nur Gutes berichten.
Das Herzkatheter Team, um Professor Klein,  hat mir mit routinierter Kompetenz und Freundlichkeit die Angst genommen und entsprechend problemlos verlief dann auch der Eingriff.
Danach war ich noch 48 Stunden auf Station und auch dort habe ich nur freundliche und kompetente Ärzte, Schwestern und Pfleger angetroffen, die auch die Menschlichkeit nicht vergessen haben.
Die Zimmer sind hell und sauber, es gibt Patienten WLan und auch das Essen ist, für Krankenhaus Verhältnisse, sehr gut. Der Essenservice, die sogenannten Hostessen, fragen immer wieder nach Wünschen und die Menüs lassen sich auch individualisieren.
Niemand ist gerne im Krankenhaus, aber wenn es schon sein muss, sollte es genauso ablaufen.
Vielen Dank an die Herzkatheter Unit und das Team der Station 1C.",a month ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) I was in good hands here from the start. The information about the operation, the admission, the operation and the follow-up care were excellent. Super nice staff, the best possible care and support leaves nothing to be desired. In particular, the information about the course of the operation was informative and understandable for the layperson. I'm not hoping for another hospital stay, but if I do, I'll happily accept the distance. Keep it up, dear team. My respect

(Original)
Hier war ich von Anfang an gut aufgehoben.  Die Aufklärung zur OP,, die Aufnahme, die Operation und die Nachversorgung war spitzenmäßig. Supernettes Personal, bestmögliche Versorgung und die Betreuung lässt nichts zu Wünschen übrig. Vor allem die Aufklärung über den OP-Verlauf war aussagekräftig und für den Laien verständlich durchgeführt. Ich hoffe zwar nicht auf einen nochmaligen Krankenhausaufenthalt, aber wenn doch, dann nehme ich gerne die Entfernung in Kauf. Weiter so,  liebes Team. Meine Hochachtung",6 months ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) My dad died this morning at the ITS 😥 I was able to say goodbye to him despite Covid 😔. Many thanks to the great staff ..... Thank you 😔😘

(Original)
Mein Papa ist heute morgen  auf der ITS gestorben 😥 ich durfte trotz Covid mich von ihm verabschieden 😔. Vielen lieben Dank an das tolle Personal..... Danke 😔😘",2 months ago,4
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Large abdominal hernia surgery
Absolute top clinic! Excellent friendly support from admission to discharge. Very competent doctors and very nice nurses and carers on level 1a. My special thanks go to senior physician Dr. Mainik who advised and operated me very well. One can only recommend this clinic. Thank you! Kerstin Lehmann

(Original)
OP große Bauchhernie
Absolute Top-Klinik! Hervorragende freundliche Betreuung von der Aufnahmen bis zur Entlassung. Sehr kompetente Ärzte und sehr nette Schwestern und Pfleger auf der Ebene 1a. Mein besonderer Dank geht an Oberarzt Dr. Mainik der mich sehr gut beraten und operiert hat. Diese Klinik kann man nur weiterempfehlen. Danke! Kerstin Lehmann",6 months ago,6
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Very nice, personable and competent team.
Atmosphere is very cozy. After bad experiences in 2 large hospitals I finally have a real hospital that takes care of the godmothers.

(Original)
Sehr nett, sympathisch und kompetentes Team.
Atmosphere ist sehr gemütlich. Nach schlechten Erfahrungen in 2 großen Krankenhäuser habe ich endlich ein echtes Krankenhaus, das um die Patinnen kümmern.",5 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,4,"(Translated by Google) ... very nice, you take loving care of the patients ...

(Original)
...sehr nett,mann kümmert sich liebevoll um die Patienten...",2 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Good day. I had an operation on Tuesday. Have hallux valgus. And I have to say that you are in good hands here.
All super nice.

(Original)
Guten Tag. Ich wurde am Dienstag operiert. Hab einen Hallux valgus gehabt. Und ich muss sagen das man hier gut aufgehoben ist.
Alle super nett.",6 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) This is my second time in the clinic and I am delighted with the friendliness of the nursing staff. Always helpful, even in Corna times. Always to have some ""fun"". Dear nursing staff in Department 2a, keep it up.

(Original)
Ich liege jetzt zum zweiten Mal in der Klinik und ich bin begeistert von der Freundlichkeit des Pflegepersonals. Immer hilfsbereit, auch in Cornazeiten. Immer auch mal für einen „Spaß“ zu haben. Liebes Pflegepersonal der Abteilung 2a, macht weiter so.",6 months ago,2
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Cheers to the doctors, nurses and employees of the Clementine House. That was an excellent achievement. 2 very pleasant days on level 2a / Z6 with the best care and great food. You really couldn't ask for more ... Ok, maybe a coffee in bed in the morning ;-)

(Original)
Ein Hoch auf die Ärzte, Schwestern und Mitarbeiter des Clementinenhauses. Das war eine ganz ausgezeichnete Leistung. 2 sehr angenehme Tage auf Ebene 2a / Z6 bei bester Pflege und tollem Essen. Mehr kann man wirklich nicht verlangen.... Ok, vielleicht morgens 'n Kaffee ans Bett ;-)",5 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Great care staff and doctors in the emergency room very nice and helpful and always very friendly.
Some can learn a slice of this.

Super hospital thumbs up

(Original)
Super pflege personal und ärzte in der notaufnahme sehr nett und hilfsbereit und immer sehr freundlich.
Davon können sich manche eine scheibe abschneiden.

Super krankenhaus daumen hoch",6 months ago,3
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,4,"(Translated by Google) I was here for the MRI, everything went quickly, the staff were friendly and helpful despite the many patients. It's just really difficult to find a parking space. The hospital can't really do anything about that, it's just the location in the middle of the city. I couldn't fault the hospital's performance Leistung.

(Original)
Ich war zum MRT hier, alles ging zügig, die Mitarbeiter waren freundlich und hilfsbereit trotz vieler Patienten. Es ist nur richtig schwierig, einen Parkplatz zu finden. Dafür kann das Krankenhaus ja eigentlich nichts, es ist halt die Lage mitten in der Stadt. An der Leistung des Krankenhauses hatte ich nichts auszusetzen 🙂.",7 months ago,6
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Great hospital, from the preliminary examination to the discharge everything was great. Stadium 1C staff very friendly.

(Original)
Super Krankenhaus, von der Voruntersuchung bis zur Entlassung alles Top. Stadion 1C Personal sehr freundlich.",5 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) A great hospital, very nice staff, operating theater, everything went well

(Original)
Ein super Krankenhaus sehr nettes Personal OP gut verlaufen alles bestens",4 months ago,2
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Super hospital😊 friendly and helpful in the emergency room.
Great the nursing staff and doctors in the emergency room.
Thanks again

(Original)
Super krankenhaus😊 in der notaufnahme freundlich ohne ende hilfsbereit .
Super das Pflegepersonal und Ärzte in der Notaufnahme.
Danke nochmal",6 months ago,5
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Rarely seen such a great hospital !!!
From the receptionist to the senior doctor, everyone is friendly and nice.
Here you are still treated as a person.

(Original)
Selten so ein tolles Krankenhaus gesehen !!!
Vom Empfangsdienst bis hin zum Oberarzt sind alle freundlich und nett.
Hier wird man noch als Mensch behandelt.",6 months ago,4
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) I had an inguinal hernia operation this morning and have been thrilled from the first contact to my discharge on the same day. From the nurses to the surgeon etc. everyone was super nice, friendly, personable and helpful. You could even say I had fun that day. I am completely at peace. Thanks to everyone.

Best regards

Kuscu 😗

(Original)
Ich habe heute morgen einen Leistenbruch OP gehabt und bin seit der ersten Kontaktaufnahme bis zur Entlassung am selben Tag voll begeistert. Vom Krankenschwestern bis zum Chirurgen etc. alle super nett, freundlich, sympathisch und hilfsbereit. Man kann sogar sagen, dass ich an diesem Tag Spaß hatte. Bin voll zu Frieden. Dankeschön an alle.

Mit freundlichen Grüßen

Kuscu 😗",5 months ago,2
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Very good hospital, very nice staff, courteously fulfilling every request, I received a partial knee prosthesis and I am very satisfied. Food is very good and everyone is very empathetic

(Original)
Sehr gutes Krankenhaus sehr nettes Personal zuvorkommend jeden Wunsch erfüllen, habe ihr eine Knie Teilprothese erhalten und bin sehr zufrieden. Essen ist sehr gut und alle sehr einfühlsam",7 months ago,5
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) I was there to have my gallbladder removed. I felt so well cared for, all the nurses and nurses were so sensitive and really friendly. I was afraid of the operation, they were also very professional and gave me something against the fear. In addition, the hospital is by far the cleanest I have ever seen. The food is really delicious. I can only recommend this hospital to everyone!

(Original)
Ich war dort um meine Gallenblase entfernen zu lassen. Ich habe mich so gut aufgehoben gefühlt,  alle Schwestern und Pfleger waren so einfühlsam und richtig freundlich. Ich hatte Angst vor der OP,  da waren sie auch sehr professionell und haben mir auch was gegen die Angst gegeben. Hinzu kommt,  dass das Krankenhaus mit Abstand das sauberste ist was ich je gesehen habe. Das Essen ist richtig lecker.  Ich kann jedem nur dieses Krankenhaus empfehlen!",10 months ago,3
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) I was received very well here and had complete trust in the doctors.

(Original)
Ich bin hier sehr gut aufgenommen worden und hatte vollstes Vertrauen zu den Ärzten.",8 months ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Competent help, quick treatment, short waiting times, friendly, attentive staff.

(Original)
Kompetente Hilfe, zügige Behandlung, kurze Wartezeiten, freundliches, aufmerksamens Personal.",3 months ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) I am excited about this hospital! A very good service is offered here, from the doctor to the nurse. Should I have to go to the hospital again, I'll go straight to this!

+ very competent doctors.
+ very good sisterhood.
+ very good hygiene.
+ TV and internet for free.

(Original)
Ich bin begeistert von diesem Krankenhaus! Ein sehr guter Service wird hier geboten, von dem Arzt bis zur Krankenschwester. Sollte ich noch mal ins Krankenhaus müssen, gehe ich direkt in dieses!

+ sehr kompetente Ärzte.
+ sehr gute Schwesternschaft.
+ sehr gute Hygiene.
+ TV und Internet umsonst.",a year ago,3
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Very nice support at all levels. Despite Corona, I felt like I was in good hands! Thanks for this experience!

(Original)
Sehr nette Betreuung auf allen Ebenen. Trotz Corona habe ich mich aufgehoben gefühlt! Danke für diese Erfahrung!",9 months ago,2
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Perfectly, an op-preparation, hospitalization and aftercare can not be organized. The DRK hospital Clementinenhaus should be a role model for all other houses. We are grateful and really excited - recommend and tell friends and acquaintances about it. Keep going! :-) and many thanks!

(Original)
Perfekter kann eine Op-Vorbereitung, Krankenhausaufenthalt und Nachsorge nicht organisiert sein. Das DRK- Krankenhaus Clementinenhaus sollte Vorbild für alle anderen Häuser sein. Wir sind dankbar und wirklich begeistert- empfehlen und berichten Freunden und Bekannten davon. Weitermachen! :-) und herzliche Dank!",a year ago,6
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Gallbladder removal went smoothly from the first anesthesia interview, through admission, to discharge. Here you are not just a number, but a person who is helped.
The team around Dr. Kuthe on Station 1 C has done everything possible to make the stay as comfortable as possible. The care and medical care were at the highest level at all times.
Recommendation definitely with 5 stars.

(Original)
Entfernung der Gallenblase ist vom ersten Narkosegespräch, über die Aufnahme, bis hin zur Entlassung alles perfekt gelaufen. Hier ist man nicht nur eine Nummer, sondern ein Mensch dem geholfen wird.
Das Team um Dr. Kuthe auf der Station 1 C hat alles erdenklich getan, um den Aufenthalt so angenehm wie möglich zu gestalten. Die Betreuung und Ärztlich Versorgung waren zu jeder Zeit auf höchsten Niveau.
Weiterempfehlung auf jeden Fall mit 5 Sternen.",a year ago,2
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) The staff are very friendly and helpful. My stay was very pleasant, even in intensive care.
Should I ever need a hospital again, then again and again the ""Clemi"".

(Original)
Die Angestellten sind sehr freundlich und hilfsbereit. Mein Aufenthalt wurde mir sehr angenehm gestaltet, selbst auf der Intensivstation.
Sollte ich jemals wieder ein Krankenhaus benötigen, dann immer wieder das ""Clemi"".",a year ago,3
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,4,"(Translated by Google) I can only recommend

(Original)
Kann ich nur empfehlen",3 months ago,0
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,1,"(Translated by Google) First I report to the emergency room with a torn navel. Still have to wait 7 hours? There are only 2 patients next to me, so it is not full.
I think the doctors are still in university, when they have finished their studies they will treat me. So I'm sure I'll wait a few more years. Please tell me hello when you come over. I still have to register with the Citizens' Registration Office, I now live here in the hospital. I also have a high school diploma, maybe I can work until I get treatment. Until then, you can heal my belly button.

(Original)
Als erster melde ich mich bei Notfallstation mit zerrissene Bauchnabel. Muss trotzdem 7 Stunden warten? Es gibt nur 2 Patienten neben mir, also ist nicht voll.
Ich glaube die Ärzte sind noch in Uni, wenn das Studium abgeschlossen haben, werden die mich dann behandeln. Also noch paar Jahre warte ich hier bestimmt. Sagt mir Hallo bitte wenn ihr vorbei kommt. Muss mich noch bei Bürgeramt ummelden, ich wohne jetzt hier im Krankenhaus. Abi habe ich auch, vielleicht kann ich Jobben bis zur Behandlung. Bis dahin ihr meinder Bauchnabel auch heile.",a year ago,2
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,1,"(Translated by Google) Not recommendable!! Really impossible to just send one away !! One is not even examined the appearance looks probably only !! Very sad!!

(Original)
Nicht zu empfehlen!! Wirklich unmöglich schicken einen einfach weg!! Man wird noch nicht einmal untersucht das äußere Erscheinungsbild zählt wohl nur!! Sehr traurig!!",a year ago,1
DRK-Krankenhaus Clementinenhaus,4.1,178,COVID-19 Info · clementinenhaus.de,5,"(Translated by Google) Very good care by the nursing staff and the doctors. Good rooms and equipment. We recommend.

(Original)
Sehr gute Betreuung durch das Pflegepersonal und die Ärzte. Gute  Zimmer und Geräteausstattung. Sehr zu empfehlen.",a year ago,0
