Name,AVG - Sterne,Zahl der Kommentaren,Adresse,Sterne,Kommentare,Datum,Likes
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",2,"(Translated by Google) My treatment here was not worthy of an Anna pen and completely unnecessary, the open biopsy, from November 4th, 2020 has its name rightly, on March 9th, 21 (after the radiation) it is still open.
Despite daily care, rinse, change bandages.
On December 24th I received the news of the result of the tumor conference, after 2 months you still don't know what kind of tumor it is, why such a risky biopsy, just so that I can now struggle with a wound healing disorder? If you are interested, I now know the difference between thread, staple and plastic, all three are used for scar healing, the latter is pulled together with force, when removing, the skin relaxes accordingly, you should have a good pain reliever on hand
My grading, staff nurses and carers received 5 stars, I felt very comfortable despite the circumstances, thank you
Eating, whether breakfast, lunch or dinner, you should look into the pots of the MHH's big brother. The food and the coffee get 2 points, for self-made, not good.
The hospital, very appealing, especially the new wards
5 Stars
The admission area 2 stars, for a healthy a lot of waiting, for a sick unbearable.
A lot has to change here in order to meet our own standards.
The doctors approach very well, but the result (in my case rather chaotic)
2 stars because as a patient I have to endure the mistakes that are made and the patient's psyche is completely disregarded.
I was right to expect a lot from the doctors at Anastift and I was disappointed.
Transport connections very good.
Handicapped accessible driveway.
5 Stars
I still have one thing when I was on the ward, a whole group of senior physicians came into the room, since then I have seen the gentlemen dancing to Jerusalem in front of my eyes, not only looks good, it also relaxes, gentlemen

(Original)
Meine Behandlung hier war einem Annastift nicht würdig und völlig unnötig , die offene Biopsie, vom 04.11.2020 hat Ihren Namen zu Recht, am ,09.03.21 (nach der Bestrahlung) Ist sie immer noch ofen.
Trotz täglicher Pflege, ausspülen, Verband wechseln.
Am 24.12 habe ich die Nachricht vom Ergebnis der Tumorkonferenz bekommen, man weiß nach 2 Monaten noch immer nicht was für ein Tumor es ist, wozu dann eine so Riskante Biopsie, nur damit ich mich jetzt mit einer Wundheilungsstörung abquälen darf? Wer Interessiert ist, ich kenne jetzt den Unterschied zwischen Faden, Klammer und Kunststoff, alle drei werden bei der Narbenverheilung verwendet, Letzteres mit Kraft zusammen gezogen, beim entfernen, entspannt die Haut entsprechend, man sollte ein gutes Schmerzmittel zur Hand haben
Meine Benotung, Personal Schwestern und Pflegern erhalten 5 Sterne, ich habe mich trotz der Umstände sehr wohl gefühlt, Danke
Essen, ob Frühstück, Mittagessen oder Abendbrot, man sollte beim großen Bruder der MHH mal in die Töpfe schauen. Das Essen und der Kaffee bekommen 2 Punkte, für selbst gemacht, nicht Gut.
Das Krankenhaus, sehr ansprechend, insbesondere die neuen Stationen
5 Sterne
Der Aufnahme-Bereich 2 Sterne, für einen gesunden viel Wartezeit, für einen kranken unerträglich.
Hier muss sich viel ändern um den eigenen Standard zu genügen.
Die Ärzte Ansatzweise sehr gut, aber das Ergebnis ( in meinem Fall eher Chaotisch)
2 Sterne weil ich als Patient die Fehler die gemacht werden ertragen muss und die Psyche des Patienten völlig missachtet wird.
Ich habe zurecht viel von den Ärzten im Anastift erwartet und bin entäuscht worden.
Verkehrsanbindung sehr gut.
Behindertengerechte Auffahrt.
5 Sterne
Eines habe ich noch als ich auf Station lag, kam ein ganzer Tross Oberärzte ins Zimmer, seit dem sehe ich die Herren vor meinem Auge zu Jerusalem tanzen, sieht nicht nur gut aus, macht auch locker, meine Herren",2 weeks ago,2
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) The operation on my daughter went really well. Nice doctors and nurses.

(Original)
Die OP bei meiner Tochter ist super verlaufen. Nette Ärzte und Krankenschwestern/Pfleger.",4 months ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) My mother was in status 8 and has now had an operation on the 2nd hip, the 1st OP was 9 years ago.
We are completely satisfied with rum. The staff is always friendly, although they have a lot of stress. We can definitely recommend the clinic.
Thank you for the great care, despite the difficult time (Corona).
Thank you thank you thank you.

(Original)
Meine Mutter lag auf Stat.8 und ist nun schon an der 2.Hüfte operiert wurden,die 1.OP war vor 9Jahren.
Wie sind rund Rum zufrieden .Das Personal ist immer freundlich, obwohl sie viel Stress haben.Wir können die Klinik auf jeden Fall weiterempfehlen.
Danke für die super Betreuung, trotz der schweren Zeit (Corona).
Danke,Danke,Danke.",5 months ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) Good day,

I hope you are well.

Our mother had to spend several days here in 2014 because of a so-called herniated disc. I picked her up there personally. Obviously it was not good for her at all, but the stay in this hospital did not mean that she was able to recover in any way, in the walking part. Apparently her condition had deteriorated, she later told how disrespectful and insulting they had been treated there. She had only been prescribed pain pills, but it was not ensured that she was helped with exercise therapy and swimming / sauna visits.

This is not acceptable behavior, but maliciously and deliberately damaging, and money is collected for it. Ugh shame!

Best regards,

Mariann-Regine Gerda Ursula Konstanz, née Göke

(Original)
Guten Tag,

ich hoffe, es ist Euch/Ihnen gut.

Unsere Mutter mußte hier in 2014 mehrere Tage wegen eines sogenannten Bandscheibenvorfalls verbringen. Ich holte sie dort persönlich ab. Ganz offenbar war es ihr gar nicht gut, jedoch hat derAufenthalt in diesem Krankenhaus nicht dazu geführt, daß die in irgendeiner Weise genesen konnte, im Gehenteil. Offenbar hatte sich ihr Zustand verschlechtert, sie erzählte später, wie respektlos und beleidigend man sie dort behandelt hatte, man hatte ihr lediglich Schmerztabletten verordnet, jedoch nicht dafür gesorgt, daß man ihr mit Bewegungstherapie und Schwimmen/Saunabesuchen weiterhalf.

Das ist kein akzeptables Verhalten, sondern boshaft vorsätzlich schädigend, dafür wird dann auch noch Geld kassiert. Pfui Schande!

Herzliche Grüße,

Mariann-Regine Gerda Ursula Konstanz, geborene Göke",4 months ago,0
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) I was there on October 29 for an outpatient knee surgery. 1 . problem was the day before was in the hip phone. Currently no one can be reached so I didn't know when it would be my turn. But from experience I was able to get it done very early on, which turned out to be smart.
The nursing staff was very nice, the doctor didn't go at all.

It started with our first conversation, when he looked at Mathilde and didn't see anything, unfortunately I have had something with my knee several times and therefore also have all the other old pictures for comparison, I saw what was wrong when I looked at it, well and the pain etc do not just come without a reason. Anyway, he looked very reluctantly and lo and behold, the patient did not imagine it as previously suspected. That's how he came across in his whole way from the start. After the operation it was short and sweet. Everything gone that bothered. Talk no 2 min. My room neighbor felt the same way. He seemed visibly overwhelmed and had a few problems with the German language.

Conclusion if I have an operation again at some point I won't go to Annastift anymore. It was the 2nd in 2 years at the 1st inpatient. The nursing staff was also great.

(Original)
Ich war am 29.10 zur ambulanten knie op dort . 1 . problem war am Vortag war in der angesagten tel. zeit kein Mensch erreichbar so das ich nicht wusste wann ich dran bin.Aber aus Erfahrung habe ich mich ganz früh hinkriegen lassen was sich als klug erwies.
Das Pflegepersonal war sehr lieb haben sich gekümmert , Der Arzt ging garnicht.

Das fing schon bei unserem ersten Gespräch  an  , als erauf die Mathilde schaute und nichts gesehen hat , ich die leider schon öfter was mit dem Knie hatte und somit auch alle anderen alten Bilder hat zum Vergleich,  habe gleich beim anschauen gesehen das was nicht stimmt , naja und die schmerzen etc  kommen ja nicht einfach mal so ohne grund.  Naja wie dem auch sei , Er hat sehr widerwillig reingeschaut und siehe da die patientin hat es sich nicht eingebildet wie vorher vermutet.  So kam er von Anfang an rüber in seiner ganzen Art und Weise. Nach der OP war er kurz und knapp  . Alles weg was gestört hat . Gespräch keine 2 min. So ging es meiner Zimmer Nachbarin auch . Er wirkte sichtlich überfordert und hatte einwenig Probleme mit  der  deutschen Sprache.

Fazit wenn ich irgendwann wieder ne OP habe gehe ich nicht mehr ins Annastift . Es war das 2. In 2 Jahren beim 1. Stationär  . Da war das Pflegepersonal auch super .",5 months ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) I hardly sat down & the conversation for the ""doctor"" was already over ... my ""problems"" were not discussed, I was not listened to ... conclusion; if I had had a gunshot wound, I could probably have fixed it with some tape ...!
The lady at the info was very nice ... the lady at the X-ray was nice ... I can't give more positive feedback ...

(Original)
Ich habe mich kaum hingesetzt & schon war das Gespräch für den ""Arzt"" beendet... auf meine ""Probleme"" wurde nicht eingegangen, man hat mir nicht zugehört... Fazit; hätte ich eine Schusswunde gehabt, hätte ich diese wahrscheinlich mit etwas Tesaband beheben können...!
Die Dame an der Info war sehr nett...die Dame beim Röntgen war nett...mehr kann ich auch an positives Feedback nicht geben...",a year ago,2
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) It's ok but also s and d

(Original)
Es ist ok aber auch s und d",4 months ago,0
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) just great and big thanks to all employees ...

(Original)
einfach super und großer Dank an alle Mitarbeiter da...",6 months ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) If you are a med. The problem is that it's in the wrong place ... Spinal column clinic ... arrogant doctor who hardly speaks German and wants to get rid of a patient quickly ... after having to wait forever ... doesn't even read the doctor's letter he brought with him ... from Not to mention the Covid 19 Rambo at the entrance ... you can read it everywhere, I'm not the first ...

(Original)
Wenn man ein med. Problem hat ist das der falsche Platz... Wirbelsäulenklinik... überheblicher Arzt der kaum deutsch spricht und einen Patienten schnell wieder loswerden will...nachdem man ewig warten muss...liest sich nicht einmal den mitgebrachten Arztbrief durch...von dem Covid 19 Rambo am Eingang ganz zu schweigen...kann man überall nachlesen, da bin ich nicht der Erste...",8 months ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",3,"(Translated by Google) Unfortunately I can't say anything about the clinic, but the parking situation is horrible

(Original)
Kann leider nicht direkt etwas über das Klinikum sagen aber die Parksituation ist der Horror",8 months ago,2
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) Medical, nursing and interpersonal, this clinic is a disaster. The preliminary consultation for a hip tep was completely different from the actual result. With high blood loss, I had an Hb of 7.8 after a week of surgery that was not treated. Pneumonia prophylaxis, which was not even carried out, was regularly documented in the medical record. It is also noted that the position of the Braunule was checked regularly, it was not even noticed that I pulled it myself. Neither before nor after the op a friendly word of encouragement on the ward. Never, never again this clinic

(Original)
Medizinisch, pflegerisch und zwischenmenschlich ist diese Klinik eine Katastrophe. Die Op.-Vorbesprechung für eine Hüft-Tep verlief völlig anders als das tatsächliche Ergebnis. Bei hohem Blutverlust hatte ich nach einer Woche postoperativ einen Hb von 7,8, der nicht behandelt wurde. In der Krankenakte wurde regelmäßig Pneumonieprophylaxe dokumentiert, die nicht einmal durchgeführt wurde. Ebenso ist festgehalten, dass die Lage der Braunüle regelmäßig kontrolliert wurde, es wurde nicht einmal bemerkt, dass ich mir diese selbst gezogen habe. Weder vor noch nach der Op ein freundliches Wort des Zuspruchs auf der Station.NNie, nie wieder diese Klinik",9 months ago,2
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) Not recommendable in my opinion ...

(Original)
Meiner Meinung nach nicht weiterzuempfehlen...",8 months ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) The telephone accessibility is a disaster.

(Original)
Die telefonische Erreichbarkeit ist eine Katastrophe.",8 months ago,0
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) For 3 days I try to reach the appointment. Either is busy or no one goes to the phone, after 10 minutes in the waiting loop I have no success. Not even via the head office.
WQer can help ???

(Original)
Seit 3 Tagen versuche ich in die Terminvergabe zu erreichen.Entweder ist besetzt oder es geht niemand an das Telefon, nach 10 Minunten in der Warteschleife habe ich keinenErfolg. Auch nicht über die Zentrale.
WQer kann helfen???",a year ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) Excellent treatment of my mother and myself as relatives.
Special praise to sister Julia from the It and sister Jutta from station 1, who obviously both like to do their job well.
Again thank you very much.

(Original)
Vorzügliche Behandlung meiner Mutter und mir als Angehörige.
Ein  besonderes Lob an Schwester Julia  aus der Its und Schwester Jutta von Station 1, die offensichtlich beide ihren Job gern und gut machen.
Nochmals herzlichen Dank.",a year ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) I had a second visit today because of my ongoing knee problems. And I would like to thank in this way again in all the form for all the staff for the wonderful care. I feel the entire staff as above all competent. I have gained full confidence so that I am confident in my further treatment in the Anna pin by the doctors and staff.

(Original)
Ich habe heute einen zweiten Untersuchungstermin wegen meiner anhaltenden Knieprobleme gehabt. Und ich möchte mich auf diesem Wege nochmals in aller Form bei dem gesamten Personal für die wunderbare Versorgung bedanken. Ich empfinde das gesamte Personal als über alle Maßen kompetent. Ich habe volles Vertrauen erlangt so das ich meiner weiterführenden Behandlung im Annastift durch das Ärzte und Belegschaftspersonal zuversichtlich entgegensehe.",a year ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) Recording on the station lasted 6h, strong staff shortages, nurses were always friendly and helpful.
The supply was good. Although it for me too little was the first 2 days. Staff is always friendly and helpful. I thank the station one team you were great.
PS to eat more after surgery 😂.

(Original)
Aufnahme auf die Station dauerte 6h, starker Personalmangel, Schwestern waren stets freundlich und Hilfsbereit.
Die versorgung war gut. Obwohl es für mich zu wenig war die ersten 2 Tage. Personal ist immer freundlich und hilfsbereit. Ich bedanke mich beim station 1 Team ihr wart super.
PS, mehr zu essen nach der OP 😂.",a year ago,2
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) The nurses at the reception were very nice the doctors were competent and explained well (anesthesia interview)

(Original)
Die Schwestern am Empfang waren sehr nett die Ärzte waren kompetent und haben gut erklärt (Anästhesie Gespräch)",a year ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",1,"(Translated by Google) KNEE PATIENTS SHOULD NOT TAKE THE STEP !!
In 2018 I was diagnosed with a cruciate ligament tear and in December of the same year I had the ""pleasure"" of having an operation there. The station was new and modern. The nurses were also competent and personable, but in January 2020 I was told that the surgeon likes to play the ""Bibber"".
Even on the MRI images, you could see that my cruciate ligament replacement had not been fixed where it should have been fixed by a specialist doctor and that it was just hanging around loosely. So it did not even begin to perform its function, which he showed in sporting activities due to instability. This was also confirmed in my recent operation by Dr. Kregehr, who is one of the best and most renowned sports medicine in Hanover.
And as always, the best comes to the end; I learned from my physiotherapist today that I was not the first victim of Anna Stift and that I suffered from inexperienced and irresponsible surgeons and still suffer.

CONCLUSION: I was able to enjoy a general anesthetic. And why? Of course, so that the cash register of the hospital and surgical team is increased and I have to be operated on again after about a year. I do not want to arouse pity, but human life is not to be trifled with and this is also not a laboratory where you can try anything you want or because of your incompetence. It is very unfortunate that a hospital needs to be reminded of this.

PS: Dear hospital, please save the tirades and leave my review uncommented. Thank you!

(Original)
KNIEPATIENTEN SOLLTEN NICHT DEN SCHRITT WAGEN!!
2018 wurde bei mir ein Kreuzbandriss diagnostiziert und im Dezember des gleichen Jahres hatte ich das ""Vergnügen"" dort operiert zu werden. Die Station war neu und modern. Die Krankenschwestern waren auch kompetent und sympathisch, allerdings durfte ich im Januar 2020 erfahren, dass der Chirurg gerne den ""Bibber"" spielt.
Sogar auf den MRT-Bildern konnte man erkennen, dass mein Kreuzbandersatz nicht dort fixiert worden war, wo er eigentlich von einem FACHarzt hätte fixiert werden müssen und dass er einfach lasch rumhing. Er erfüllte also nicht mal ansatzweise seine Funktion, was er sich bei sportlichen Tätigkeiten durch Instabilität anmerken ließ. Dies bestätigte sich auch in meiner neulich erfolgten Operation von Herrn Dr. Kregehr, der einer der besten und renommiertesten Sportmediziner in Hannover ist.
Und wie immer kommt das Beste zum Schluss; ich habe heute von meinem Physiotherapeuten erfahren, dass ich nicht das erste Anna-Stift-Opfer gewesen war und unter unerfahrenen und verantwortungslosen Chirurgen gelitten habe und immer noch leide.

FAZIT: Ich durfte eine Vollnarkaso genießen. Und warum? Natürlich, damit die Kasse des Krankenhauses und OP-Teams aufgestockt wird und ich nach etwa einem Jahr wieder operiert werden muss. Ich möchte kein Mitleid erregen, allerdings ist mit Menschenleben nicht zu spaßen und dies ist auch kein Labor, wo man irgendetwas nach seinem Verlangen oder bedingt seiner Inkompetenz ausprobieren kann. Es ist sehr bedauernswert, dass ein Krankenhaus daran erinnert werden muss.

PS: Liebes Krankenhaus, spart euch bitte die Tiraden und lasst meinen Erfahrungsbericht unkommentiert. Danke!",a year ago,0
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) I'm glad that the hospital exists !!

(Original)
Bin froh dass es das Krankenhaus gibt!!",7 months ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) The doctor was very nice, took his time.

(Original)
Der Arzt war sehr nett, hat sich Zeit genommen.",a year ago,1
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) Was operated on the shoulder, I am very, very satisfied, friendly and competent doctors, staff attentive and friendly if the healing process goes well everything is great

(Original)
Wurde an der Schulter operiert, bin sehr, sehr zufrieden, freundliche und kompetente Ärzte, Personal aufmerksam und freundlich wenn der Heilungsprozess auch so verläuft ist alles super",a year ago,3
DIAKOVERE Annastift,3.8,98,"Anna-von-Borries-Straße 1-7, 30625 Hannover",5,"(Translated by Google) My name is Anke Lottig and on 12.7.2019 I had my big day to have my bruised hip dysplasia, first of my right hip, operated on.

I was very afraid of the procedure.
The many talks before surgery gave me so much confidence that my fear was gone. In addition came the high hygiene regulations, which I got to know there. I am still very satisfied with the care and the operation. I was not not on rehab but got it back with physiotherapy. I am now in the 5 months after the operation and I found my way with a lot of my own discipline. Elithera in Springe supported me

(Original)
Ich heiße Anke Lottig und ich hatte am 12.7.2019 meinen großen Tag um meine angebohrene Hüftdysplasie, erst mal die rechte Hüfte, operieren zu lassen.

Ich hatte sehr viel Angst vor dem Eingriff.
Die vielen Gespäche vor der Operation haben mir soviel Vertrauen geschenkt, das meine Angst weg war. Dazu kamen das die hohen Hygienevorschriften, die ich dort kennen gelernt habe. Ich bin bis heute mit der Pflege und der Operation super zufrieden. Ich war nicht nicht auf Reha sondern habe es mit Krankengymnastik wieder hinbekommen. Ich bin jetzt in dem 5 Monat nach der Operation und ich habe mit viel eigener Disziplin meinen Weg gefunden. Elithera in Springe hat mich dabei unterstützt",a year ago,3
